created_at,full_text,label,analisis,
Mon Feb 12 23:47:23 +0000 2024,Gak sabar kurang sehari lagi pak Prabowo menang telak ️ All in Prabowo ,Positif,Tweet ini menunjukkan dukungan dan keyakinan bahwa Prabowo akan menang telak.,Dukungan dan keyakinan terhadap kemenangan Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:47:22 +0000 2024,@Ayah_Nahl @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Apa hubungannya istri ditiduri orang dengan impor produk Israel lewat pihak 3? Kalau situ gk suka Indonesia pakai produk Israel situ bisa menjamin Indonesia bisa buat produk serupa? Menjamin saja belum tentu bisa apalagi eksekusi nya yang jauh lebih kompleks dan rumit,Netral,Tweet ini hanya membahas impor produk Israel tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:47:20 +0000 2024,@prabowo Ga kasian liat pada berdesakan gitu?,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa dia tidak peduli melihat orang berdesakan.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:47:13 +0000 2024,@BONGKAR_68 @erlanishere @realfedinuril @prabowo @Dahnilanzar dipantau juga dukung rohingya Intel komputer juga support Israel ga usah pakai Intel lah ya,Netral,Tweet ini hanya menyatakan dukungan terhadap Rohingya dan menyebutkan Intel tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:46:53 +0000 2024,@m19raineee @ncuz_3a16 @msaid_didu Waduh 212 itu yg bergerak umat Islam. Gk ada prabowo disitu. Demo pilpres itu juga bukan karena prabowo ansih salah satu sebab adalah jumlah kpps yg meninggal Jadi salah klo 2 aksi itu disebut utk ngebela prabowo. 3 acara itu gw ikut semua jd klo gk tau mending diem aja bray.,Netral,Tweet ini hanya menyatakan fakta bahwa aksi 212 dan demo pilpres bukan untuk membela Prabowo tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:46:47 +0000 2024,@PrabsGibs @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss Eh yg berhasil pidatonya pak prabowo semalem supaya jangan milih yg pake sistem koncoisme anake sopo? Ponakane sopo? Siap laksanakan pak ,Positif,Tweet ini menunjukkan dukungan terhadap pidato Prabowo yang menentang sistem koncoisme.,Dukungan terhadap pidato Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:46:43 +0000 2024,@msaid_didu Emang ada politikus yang punya malu dinegeri ini? Yang mau perubahan aja mash nimbrung di kabinet yang paling awal dukung pa prabowo aja milih nyebrang ke anies biar jadi cawapres pa anies aja nyerang pa prabowo didebat ketiga nyerang orang yg menjadikannya cagub tak etik cuy,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dan politikus lainnya yang dianggap tidak memiliki etika.,Ketidakpuasan terhadap Prabowo dan politikus lainnya menunjukkan sentimen negatif.
Mon Feb 12 23:46:28 +0000 2024,@tempodotco berarti positif pemilu curang dan Gibran bakal bunuh Prabowo,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap pemilu yang dianggap curang dan menyatakan bahwa Gibran akan membunuh Prabowo.,Ketidakpuasan terhadap pemilu dan pernyataan bahwa Gibran akan membunuh Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:46:16 +0000 2024,@WotaSepuh48 @baymaaks @imanlagi 03 itu cuma kecewa Jokuwi gak pilih Ganjar padahal dulu Jokuwi promosi Ganjar.. Jokuwi ingin Ganjar duet dg Prabowo namun masing² gak mau jadi Wapres dan akhirnya pecah kongsi..,Netral,Tweet ini hanya menyatakan fakta bahwa Jokowi ingin Ganjar duet dengan Prabowo tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:46:14 +0000 2024,@rubiginosaa @GerpolekPlot Kak sorry mau tanya. Ada gak yaa counter untuk 02 yg bisa dipakai jika para pendukungnya masih menganggap kalo prabowo itu gak bersalah ? Krn banyak dr mereka yg merasa bahwa itu suruhan atasan dan mereka meyakini kalo prab g diadili artinya prab ga bersalah Counternya gmn,Netral,Tweet ini hanya menanyakan cara untuk menghadapi pendukung Prabowo tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:46:14 +0000 2024,@felladinho27 Yang pasti Prabowo menang,Positif,Tweet ini menunjukkan keyakinan bahwa Prabowo akan menang.,Keyakinan terhadap kemenangan Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:46:10 +0000 2024,@EksTapol_ID @prabowo @gibran_tweet @Dandhy_Laksono Saya yakin pemilu legislatif satu putaran mau taruhan apa ? Sebut saja ,Positif,Tweet ini menunjukkan keyakinan bahwa Prabowo akan menang dalam satu putaran pemilu legislatif.,Keyakinan terhadap kemenangan Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:45:41 +0000 2024,@prabowo kalo bapak kalah. Cukup bapak salahkan satu orang ini. Karena sudah menistakan agama.,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa kekalahannya disebabkan oleh seseorang yang menistakan agama.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:45:23 +0000 2024,Saya memilihnya berdasarkan logika. Jika saya menuruti ego tentu saya akan pilih 02. Kenapa? Di atas kertas sudah pasti MENANG! mereka punya segalanya. Bahkan dukungan jokowi. Minim bertemu rakyat pun menurut survey elektabilitas sudah meroket! Gak masuk logika sih... tapi..,Netral,Tweet ini menunjukkan analisis logis tentang elektabilitas Prabowo tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:45:17 +0000 2024,@detikcom Kata @gibran_tweet kalo fitnah senyumin ajah Kata @prabowo kalo difitnah joged in ajah .. Ehh skrg malah rame rame pada Konferensi pers Berarti bukan Fitnah ,Netral,Tweet ini hanya menyatakan bahwa fitnah dihadapi dengan senyuman atau joget tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:45:03 +0000 2024,@Cikr4k72 @Kemhan_RI @prabowo @Boeing produk rusia dulu juga pernah kena embargo sparepart tuh lo ga komplain? fuck lebay lo,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa produk Rusia juga pernah kena embargo sparepart.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:44:41 +0000 2024,@Dahnilanzar @prabowo @gibran_tweet Kasihan pak Prabowo Bang.. Udah sepuh masih dipaksa mikir berat.. Kalian Menjerumuskan beliau Bang.. Sudah lah.. Istirahat.. Tenangkan pikiran...,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo yang dianggap sudah sepuh dan dipaksa berpikir berat.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:44:30 +0000 2024,kalo milih amin dadi negoro arab Lk ganjar yoiku koyo megawati korupsi Lk milih prabowo dadi dikuasay cina pusat pusat kota akan di kuasay mereka dan orang orang pribumi akan nyingkrih satu persatu kebawah pusat pusat kota di kuasay mereka skrg liat aja surabaya ya ayo di pilih²,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa memilihnya akan membuat pusat kota dikuasai oleh Cina.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:44:26 +0000 2024,@erlanishere @realfedinuril @prabowo @Dahnilanzar mas Gress cnn Indonesia dr dlu beritanya yg ngedalikan org luar sbagi org stock atau krypto cnn itu berita bohong adu domba kita kembali ke julid saja drpd ngurusin ini,Netral,Tweet ini hanya menyatakan bahwa berita CNN Indonesia adalah bohong tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:44:19 +0000 2024,@mesoen1065 @NusantoroK11790 @gembongkem0808 @Alamsya44020702 @putraM731911 @69ARMY___ @AmirJohan744577 @AdiWijoyo15 @rafaelfaeloo @mangujangteaa @manghari500 @lina_marli50273 @safrudinmequeen @SaifuddinAbbas2 @susu_gratis Rame ya pendukung Prabowo,Netral,Tweet ini hanya menyatakan bahwa pendukung Prabowo ramai tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:44:14 +0000 2024,@AllanNairn14 Anak kesayangan amerika pak prabowo lo ternyata @zannuar_bagus,Netral,Tweet ini hanya menyatakan bahwa Prabowo adalah anak kesayangan Amerika tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:44:08 +0000 2024,@Nekareanemesis @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Istri mu ditiduri orang ndak masalah asal berpura2. Klo gk paham juga memang buzzer pikimak lah kau ,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menggunakan bahasa yang kasar.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:44:06 +0000 2024,Boro boro lihat Vidionya cuma lihat foto Ama judulnya doang udah tau tujuan lari kemana . Ok untuk semua pendukungnya Pak @prabowo Mas @gibran_tweet tetap tenang aja . Salam damai pemilu untuk semua .,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dan Gibran dengan menyatakan agar pendukungnya tetap tenang.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Mon Feb 12 23:44:06 +0000 2024,@Dahnilanzar Daniel ingat mati jgn jadi bumper Prabowo emang Prabowo akan lindungi ente di akhirat nanti pake otak utk persiapan ente mati nanti,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa dia tidak akan melindungi seseorang di akhirat.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:43:32 +0000 2024,@DedynurPalakka @AllanNairn14 @prabowo Tunggu Anies Presiden yg SALAH pasti akan diproses secara HUKUM yg benar dia akan memasang badan utk membelanya....jika dilihat dr berbagai video yg direkam oleh Natizen sepertinya sosok PRABOWO layak diduga sebagai pemimpin OTORITER yg membuat dia GEMOY itu para bUzzeerRp nya,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo yang dianggap sebagai pemimpin otoriter.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:43:16 +0000 2024,@Gojekmilitan @NikoAkmal Malaysia terkenal dengan kecurangan penggelembungan suara pilpres saat 2014 dan 2019....yg memenangkan Jokowi padahal exit pool mayoritas prabowo....bukan tidak mungkin 2024 akan terulang,Netral,Tweet ini hanya menyatakan fakta tentang kecurangan penggelembungan suara tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:43:14 +0000 2024,Tim Prabowo sebenarnya jg cerdas2 tp tdk malu2 berbohong mengada2 memuji yg tdk benar. Fakta Prabowo krg wawasan tkt debat tkt presentasi &amp; lambat berfikir kecuali didepan pendukungnya berapi2 jelek2in yg lain. Apanya yg mau dipilih ?,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa dia kurang wawasan dan takut debat.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:43:09 +0000 2024,@ph4n_ Haha...ntar Prabowo tau tau disrespectful ke gibran trus jokowi marah. Pecah kongsi.,Netral,Tweet ini hanya menyatakan kemungkinan pecah kongsi tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:43:07 +0000 2024,@islah_bahrawi Tenang saja Pak Prabowo. Ada saya di sini. Saya anak Presiden Jokowi konconya Pak Probowo. Saya keponakannya Paman Usman di MK. Bapakku yang punya MK bersama Paman Usman juga KPU dan Bawaslu juga KPK. Tanpa koncoisme kolusi dan nepotisme saya tak mungkin bisa cawapres,Netral,Tweet ini hanya menyatakan fakta tentang koncoisme tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:53 +0000 2024,@DS_yantie Eropa ikut campur ngapain? Apa biar prabowo tidak menang terus nikel bisa di jual murah gitu?,Netral,Tweet ini hanya menyatakan kemungkinan campur tangan Eropa tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:50 +0000 2024,jadi inget dulu di pilpres 2014 saat itu prabowo vs jokowi di kantor ada 2 kubu dan salah satu temen ada yg mati2an bela prabowo sampe2 tiap ada waktu luang dia bahas terus sampe pas hari H dan ternyata prabowo kalah dia diem kicep gak bahas pilpres lagi,Netral,Tweet ini hanya menyatakan pengalaman pribadi tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:28 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Berita tentang israel dan menhan ini sudah beberapa kali mencuat kepublic tapi tak pernah ada klarifikasi kpd rakyat why?,Netral,Tweet ini hanya menyatakan ketidakjelasan informasi tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:28 +0000 2024,Bukan untuk menjatuhkan 02 tapi rasanya Prabowo dan Gibran sangat di paksakan untuk maju hanya untuk menjegal salah satu Paslon lain ini sama persis seperti saat Pilgub jakarta Ahok vs Anis Ahok unggul saat itu namun di jegal dengan isu penistaan agama,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dan Gibran yang dianggap dipaksakan untuk maju.,Ketidakpuasan terhadap Prabowo dan Gibran menunjukkan sentimen negatif.
Mon Feb 12 23:42:28 +0000 2024,@ferrykoto sebenarnya kasihan prabowo jika menang takutnya cuman jadi presiden pas di lantik saja.,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa dia hanya akan menjadi presiden saat dilantik saja.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:42:24 +0000 2024,@fadlizon @prabowo @gibran_tweet Belum jadi aja tu si Bahlil sama si pan jul udah berani ngintimidasi habib buat mempercepat doa mungkin grgr ada yg ga bisa baca alfatihah gmn tar kalo udah naik ya,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dan Gibran dengan menyatakan bahwa mereka mengintimidasi habib.,Ketidakpuasan terhadap Prabowo dan Gibran menunjukkan sentimen negatif.
Mon Feb 12 23:42:20 +0000 2024,@DokterTifa Mendingan juga gama kalau amin kalah di putaran pertama drpd prabowo https://t.co/GdkF3FRSFF,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa lebih baik Amin kalah daripada Prabowo.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:42:20 +0000 2024,Pemilu kali ini saya bukan lagi swing voter. Saya sudah dengan teguh mempunyai pilihan pasti. Tentu pilihan saya juga gak bagus-bagus amat. Namun dari sekian calon itu pilihan 03 rasanya yang lebih punya gagasan senada pikiran saya lebih meritokratif lebih berwawasan... dll https://t.co/SgHUwOZo3z,Netral,Tweet ini hanya menyatakan pilihan pemilih tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:03 +0000 2024,@KompasTV Yang jadi masalah bansos dijadikan alat kampanye terselubung penguasa @jokowi Sang leader.. @prabowo @gibran_tweet Kita memang rakyat miskin tapi kita bukan orang-orang yang berjiwa pengemis. https://t.co/qqhddVEKbq,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dan Gibran dengan menyatakan bahwa bansos dijadikan alat kampanye terselubung.,Ketidakpuasan terhadap Prabowo dan Gibran menunjukkan sentimen negatif.
Mon Feb 12 23:42:03 +0000 2024,@kkzuuma @Rakjat_Priboemi @zefanyaulalaa @SAWUNG1976 @antilalat Gue jaleskan ya bang. Salam 4 jari itu gerakan bukan prabowo gibran. Artinya ada dua pilihan lain yaitu 01 dan 03. Ini di inisiasi sama orang-orang yg tidak mau memilih 02 karena beberpa pelanggaran² yg ada. Apa perlu juga dijelaskan siapa saja pemantik gerakan ini? ,Netral,Tweet ini hanya menjelaskan gerakan salam 4 jari tanpa menunjukkan sentimen yang jelas terhadap Prabowo.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:42:01 +0000 2024,@alvin22041 @r_elhakim @WidasSatyo giliran pak Prabowo langsung manut lu emg tobatnya pak Prabowo apaan? kenapa itu gak lu lakuin jg ke pak Anies?,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa tobatnya tidak jelas.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:41:57 +0000 2024,Kekayaan Indonesia dikuasai oleh segelintir orang aja termasuk oleh prabowo dan hashim adiknya. Pengusaha kakap yang jadi penguasa itu rawan. Rentan disalahgunakan oleh berbagai kepentingan dia dan koleganya.,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa kekayaan Indonesia dikuasai oleh segelintir orang termasuk Prabowo.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:41:50 +0000 2024,Bagus pak @prabowo itu yg harus dilakukan jika kita ingin jadi negara maju !,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa tindakannya adalah yang harus dilakukan untuk menjadi negara maju.,Dukungan terhadap tindakan Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:41:50 +0000 2024,Udah tau ada peraturan kabinet dalam berkampanye masih aja dilanggar dan kebanyakan kabinet dari Prabowo termasuk presiden https://t.co/AK3J3MHnNh,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap Prabowo dengan menyatakan bahwa peraturan kabinet dalam berkampanye dilanggar.,Ketidakpuasan terhadap Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:41:42 +0000 2024,@Aditction Jir prabowo oddnya kecil bgt wkwkwk,Netral,Tweet ini hanya menyatakan bahwa peluang Prabowo kecil tanpa menunjukkan sentimen yang jelas.,Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:41:28 +0000 2024,@aly_benzema Klo narasi agama selalu di bawa untuk kekuasaan menuju pilpres amat sangat murah sekali saya sangat sedih agama di jadikan alat politik supaya tidak terjadi lagi di 5 tahun kedepannya mari kita pilih Prabowo agar mereka sadar milih Anis bukan jaminan masuk surga,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa memilihnya akan menghindari penggunaan agama sebagai alat politik.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:39:33 +0000 2024,@dhntfr 3. suruh mrk bandingkan antara anies prabowo ganjar. Jgn lagi ikutkan jokowi karena jokowi ga akan punya pengaruh apa2 lagi nanti. 4. Saat ini banyak warga kampung jakarta even kaum minoritas jakarta yg sangat berharap Anies jadi RI1 krn memang dialah pemimpin ideal saat ini,Netral,"Tweet ini hanya menyatakan perbandingan antara Anies, Prabowo, dan Ganjar tanpa menunjukkan sentimen yang jelas terhadap Prabowo.",Tidak ada dukungan atau penolakan yang jelas terhadap Prabowo.
Mon Feb 12 23:39:27 +0000 2024,@PartaiSocmed Pak Prabowo itu Terlalu hebat untuk dicegah dengan film nggak jelas https://t.co/YBZCg78ily,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa dia terlalu hebat untuk dicegah dengan film.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Mon Feb 12 23:39:25 +0000 2024,@bjonejmal @evemoondaisy Sama banget sebenarnya takut 02 menang tp di sisi lain kaya mikir biarin aja dia menang. Biar tau rasa tuh pendukungnya punya pemimpin modelan prabowo-gibran. Tp masalahnya klo mereka menang gw jg kena dampaknya ,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap kemungkinan kemenangan Prabowo dan Gibran dengan menyatakan bahwa dampaknya akan dirasakan oleh semua orang.,Ketidakpuasan terhadap Prabowo dan Gibran menunjukkan sentimen negatif.
